# UEFI authenticated variable store in XM25QH256 (32MB) dump
# store header @ file 0x923048, FV @ 0x923000 (GUID FFF12B8D-...), size 0x6DFB8, 794 records
# offset    state  attrs  GUID                                   name                       dataLen
0x00967000  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x0096707C  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x009670F8  0x3d  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '044E'                                     80
0x00967190  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'DellMonotonicCounter'                     12
0x00967204  0x3d  0x03  a0b1889e-00eb-445b-8ca9-e91ce43c907d  'NonceHash'                                36
0x00967278  0x3c  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'SCT_PREV'                                 1
0x009672C8  0x3c  0x07  5e3c21b2-6af4-46b5-809f-feedd67f8226  '0002'                                     16
0x00967320  0x3c  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '0434'                                     1
0x00967368  0x3c  0x07  ec87d643-eba4-4bb5-a1e5-3f3e36b20da9  'Setup'                                    3460
0x00968134  0x3c  0x07  ec87d643-eba4-4bb5-a1e5-3f3e36b20da9  'Setup'                                    3460
0x00968F00  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    79
0x00968F98  0x3c  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '0434'                                     1
0x00968FE0  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    49
0x0096905C  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x009690C0  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x0096913C  0x3f  0x03  77fa9abd-0359-4d32-bd60-28f4e78f784b  'ConfigCIPolicyIndiv'                      48
0x009691D0  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x00969234  0x3c  0x07  ea1fcaee-3a77-4bb8-9b98-518e75d29a99  'MotherBoardHealth'                        16
0x009692A4  0x3f  0x27  d719b2cb-3d3a-4596-a3bc-dad00e67656f  'dbx'                                      14255
0x0096CA98  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x0096CB14  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x0096CB90  0x3d  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '044E'                                     80
0x0096CC28  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'DellMonotonicCounter'                     12
0x0096CC9C  0x3d  0x03  a0b1889e-00eb-445b-8ca9-e91ce43c907d  'NonceHash'                                36
0x0096CD10  0x3c  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'SCT_PREV'                                 1
0x0096CD60  0x3c  0x07  5e3c21b2-6af4-46b5-809f-feedd67f8226  '0002'                                     16
0x0096CDB8  0x3c  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '0434'                                     1
0x0096CE00  0x3c  0x07  ec87d643-eba4-4bb5-a1e5-3f3e36b20da9  'Setup'                                    3460
0x0096DBCC  0x3c  0x07  ec87d643-eba4-4bb5-a1e5-3f3e36b20da9  'Setup'                                    3460
0x0096E998  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    79
0x0096EA30  0x3c  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '0434'                                     1
0x0096EA78  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    49
0x0096EAF4  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x0096EB58  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x0096EBD4  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x0096EC38  0x3c  0x07  ea1fcaee-3a77-4bb8-9b98-518e75d29a99  'MotherBoardHealth'                        16
0x0096ECA8  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x0096ED24  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x0096EDA0  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'DellMonotonicCounter'                     12
0x0096EE14  0x3f  0x03  a0b1889e-00eb-445b-8ca9-e91ce43c907d  'NonceHash'                                36
0x0096EE88  0x3f  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'SCT_PREV'                                 1
0x0096EED8  0x3f  0x07  5e3c21b2-6af4-46b5-809f-feedd67f8226  '0002'                                     16
0x0096EF30  0x3c  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '0434'                                     1
0x0096EF78  0x3c  0x07  ec87d643-eba4-4bb5-a1e5-3f3e36b20da9  'Setup'                                    3460
0x0096FD44  0x3f  0x07  ec87d643-eba4-4bb5-a1e5-3f3e36b20da9  'Setup'                                    3460
0x00970B10  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    79
0x00970BA8  0x3f  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '0434'                                     1
0x00970BF0  0x3f  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    49
0x00970C6C  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x00970CD0  0x3f  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x00970D4C  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x00970DB0  0x3f  0x07  ea1fcaee-3a77-4bb8-9b98-518e75d29a99  'MotherBoardHealth'                        16
